YearOfBirth,Name,Sex,Number
1884,Fredericka,F,5
1884,Gillie,F,5
1884,Glen,F,5
1884,Henryetta,F,5
1884,Herma,F,5
1884,Hila,F,5
1884,Jamie,F,5
1884,Janey,F,5
1884,Jess,F,5
1884,Judy,F,5
1884,Justine,F,5
1884,Katharina,F,5
1884,Katy,F,5
1884,Klara,F,5
1884,Lavenia,F,5
1884,Leontine,F,5
1884,Letty,F,5
1884,Libby,F,5
1884,Lillia,F,5
1884,Lisette,F,5
1884,Littie,F,5
1884,Lollie,F,5
1884,Lonnie,F,5
1884,Lovey,F,5
1884,Lynda,F,5
1884,Mag,F,5
1884,Magdelena,F,5
1884,Malissie,F,5
1884,Mannie,F,5
1884,Margarete,F,5
1884,Margaretha,F,5
1884,Martie,F,5
1884,Media,F,5
1884,Mercy,F,5
1884,Millicent,F,5
1884,Minda,F,5
1884,Minie,F,5
1884,Monnie,F,5
1884,Mossie,F,5
1884,Myrle,F,5
1884,Nanna,F,5
1884,Narcissa,F,5
1884,Nathalie,F,5
1884,Nelda,F,5
1884,Nonie,F,5
1884,Odile,F,5
1884,Olie,F,5
1884,Olinda,F,5
1884,Oline,F,5
1884,Oliva,F,5
1884,Omah,F,5
1884,Ota,F,5
1884,Ovie,F,5
1884,Ozella,F,5
1884,Parthena,F,5
1884,Paul,F,5
1884,Pernie,F,5
1884,Petronella,F,5
1884,Pheobe,F,5
1884,Philena,F,5
1884,Ralph,F,5
1884,Renna,F,5
1884,Ressie,F,5
1884,Rina,F,5
1884,Rinda,F,5
1884,Rissie,F,5
1884,Robina,F,5
1884,Rosamond,F,5
1884,Roseanna,F,5
1884,Rosia,F,5
1884,Roxana,F,5
1884,Roxy,F,5
1884,Ruthie,F,5
1884,Sabra,F,5
1884,Salina,F,5
1884,Sarepta,F,5
1884,Sedonia,F,5
1884,Sibbie,F,5
1884,Siddie,F,5
1884,Signe,F,5
1884,Suzanne,F,5
1884,Temple,F,5
1884,Texas,F,5
1884,Thekla,F,5
1884,Thora,F,5
1884,Tishia,F,5
1884,Ula,F,5
1884,Vannie,F,5
1884,Vergie,F,5
1884,Vinie,F,5
1884,Weltha,F,5
1884,Willena,F,5
1884,Yetta,F,5
1884,John,M,9388
1884,William,M,8897
1884,James,M,5693
1884,George,M,4961
1884,Charles,M,4802
1884,Frank,M,3218
1884,Joseph,M,2707
1884,Thomas,M,2572
1884,Henry,M,2474
1884,Robert,M,2468
1884,Edward,M,2439
1884,Harry,M,2323
1884,Walter,M,1902
1884,Arthur,M,1690
1884,Fred,M,1638
1884,Albert,M,1435
1884,Samuel,M,945
1884,Clarence,M,889
1884,Louis,M,886
1884,Grover,M,802
1884,David,M,761
1884,Joe,M,759
1884,Richard,M,749
1884,Charlie,M,746
1884,Ernest,M,690
1884,Roy,M,680
1884,Jesse,M,670
1884,Will,M,650
1884,Andrew,M,616
1884,Oscar,M,615
1884,Willie,M,578
1884,Daniel,M,573
1884,Sam,M,533
1884,Peter,M,524
1884,Elmer,M,523
1884,Carl,M,521
1884,Alfred,M,520
1884,Benjamin,M,509
1884,Lewis,M,477
1884,Earl,M,464
1884,Ralph,M,464
1884,Frederick,M,454
1884,Lee,M,435
1884,Howard,M,432
1884,Paul,M,422
1884,Herbert,M,421
1884,Tom,M,394
1884,Herman,M,385
1884,Martin,M,385
1884,Jacob,M,381
1884,Michael,M,373
1884,Ben,M,367
1884,Harvey,M,358
1884,Claude,M,353
1884,Jim,M,346
1884,Clyde,M,345
1884,Francis,M,340
1884,Chester,M,338
1884,Eugene,M,321
1884,Ed,M,314
1884,Edwin,M,308
1884,Raymond,M,299
1884,Charley,M,290
1884,Edgar,M,290
1884,Otto,M,288
1884,Ira,M,284
1884,Bert,M,280
1884,Jack,M,274
1884,Luther,M,273
1884,Floyd,M,263
1884,Lawrence,M,262
1884,Guy,M,260
1884,Hugh,M,246
1884,Oliver,M,245
1884,Isaac,M,243
1884,Alexander,M,236
1884,Ray,M,232
1884,Patrick,M,222
1884,Homer,M,216
1884,August,M,213
1884,Theodore,M,211
1884,Archie,M,206
1884,Leonard,M,206
1884,Leo,M,192
1884,Harold,M,191
1884,Marion,M,184
1884,Allen,M,182
1884,Anthony,M,179
1884,Eddie,M,179
1884,Jessie,M,177
1884,Emil,M,175
1884,Cleveland,M,174
1884,Stephen,M,165
1884,Warren,M,164
1884,Julius,M,162
1884,Philip,M,161
1884,Dave,M,159
1884,Horace,M,154
1884,Leroy,M,154
1884,Dan,M,151
1884,Willis,M,151
1884,Clifford,M,150
1884,Leon,M,150
1884,Milton,M,150
1884,Alex,M,148
1884,Alvin,M,145
1884,Sidney,M,142
1884,Bernard,M,140
1884,Calvin,M,139
1884,Amos,M,137
1884,Perry,M,135
1884,Everett,M,134
1884,Norman,M,130
1884,Percy,M,126
1884,Leslie,M,125
1884,Jess,M,124
1884,Victor,M,124
1884,Lester,M,123
1884,Lloyd,M,122
1884,Jerry,M,121
1884,Wesley,M,120
1884,Mack,M,119
1884,Gus,M,117
1884,Matthew,M,117
1884,Rufus,M,117
1884,Maurice,M,115
1884,Dennis,M,113
1884,Alonzo,M,112
1884,Jose,M,112
1884,Jay,M,110
1884,Ross,M,110
1884,Earnest,M,109
1884,Adolph,M,107
1884,Otis,M,107
1884,Russell,M,107
1884,Stanley,M,105
1884,Felix,M,102
1884,Wallace,M,102
1884,Clinton,M,101
1884,Gilbert,M,100
1884,Nathan,M,100
1884,Aaron,M,97
1884,Hiram,M,97
1884,Mark,M,96
1884,Melvin,M,95
1884,Noah,M,94
1884,Franklin,M,93
1884,Jake,M,92
1884,Roscoe,M,92
1884,Levi,M,91
1884,Owen,M,91
1884,Elbert,M,90
1884,Manuel,M,90
1884,Nelson,M,89
1884,Phillip,M,89
1884,Willard,M,89
1884,Cornelius,M,88
1884,Lonnie,M,88
1884,Marshall,M,88
1884,Virgil,M,88
1884,Fredrick,M,86
1884,Irvin,M,86
1884,Claud,M,85
1884,Elijah,M,85
1884,Simon,M,85
1884,Mike,M,84
1884,Adam,M,83
1884,Emmett,M,83
1884,Jasper,M,83
1884,Silas,M,83
1884,Bill,M,82
1884,Reuben,M,82
1884,Wilbur,M,82
1884,Ollie,M,81
1884,Pete,M,81
1884,Irving,M,80
1884,Max,M,80
1884,Wiley,M,80
1884,Morris,M,78
1884,Wilson,M,78
1884,Moses,M,77
1884,Rudolph,M,77
1884,Timothy,M,77
1884,Ike,M,76
1884,Jeff,M,74
1884,Cecil,M,73
1884,Curtis,M,73
1884,Ellis,M,73
1884,Harley,M,73
1884,Marvin,M,73
1884,Edmund,M,72
1884,Austin,M,70
1884,Clayton,M,69
1884,Nicholas,M,69
1884,Sherman,M,69
1884,Christopher,M,68
1884,Mose,M,68
1884,Ora,M,68
1884,Abraham,M,67
1884,Eli,M,67
1884,Sylvester,M,67
1884,Dock,M,66
1884,Steve,M,66
1884,Augustus,M,65
1884,Cleve,M,65
1884,Anton,M,64
1884,Harrison,M,63
1884,Logan,M,63
1884,Alva,M,62
1884,Barney,M,62
1884,Blaine,M,62
1884,Pearl,M,62
1884,Glenn,M,61
1884,Hubert,M,61
1884,Solomon,M,60
1884,Donald,M,59
1884,Gustave,M,58
1884,Byron,M,57
1884,Chris,M,57
1884,Marcus,M,57
1884,Joel,M,56
1884,Juan,M,56
1884,Millard,M,56
1884,Monroe,M,56
1884,Nathaniel,M,56
1884,Scott,M,56
1884,Andy,M,55
1884,Clark,M,55
1884,Ferdinand,M,55
1884,Matt,M,55
1884,Christian,M,54
1884,Lon,M,54
1884,Mathew,M,53
1884,Orville,M,53
1884,Bennie,M,51
1884,Emery,M,51
1884,Ervin,M,51
1884,Vincent,M,51
1884,Wade,M,51
1884,Bob,M,50
1884,Columbus,M,50
1884,Edd,M,50
1884,Vernon,M,50
1884,Arnold,M,49
1884,Conrad,M,49
1884,Preston,M,49
1884,Anderson,M,48
1884,Elias,M,48
1884,Julian,M,48
1884,Nick,M,48
1884,Don,M,47
1884,Glen,M,47
1884,Riley,M,47
1884,Delbert,M,46
1884,Johnnie,M,46
1884,Abe,M,45
1884,Emanuel,M,44
1884,Louie,M,44
1884,Arch,M,43
1884,Asa,M,43
1884,Edmond,M,43
1884,Ezra,M,43
1884,Roland,M,43
1884,Bud,M,42
1884,Grant,M,41
1884,Joshua,M,41
1884,Newton,M,41
1884,Tony,M,41
1884,Bruce,M,40
1884,Clifton,M,40
1884,Chas,M,39
1884,Elisha,M,39
1884,Gordon,M,39
1884,Jefferson,M,39
1884,Luke,M,39
1884,Miles,M,39
1884,Roger,M,39
1884,Burton,M,38
1884,Earle,M,38
1884,Emory,M,38
1884,Jeremiah,M,38
1884,Van,M,38
1884,Ward,M,38
1884,Cyrus,M,37
1884,Dick,M,37
1884,Jerome,M,37
1884,Lyman,M,37
1884,Ambrose,M,36
1884,Douglas,M,36
1884,Forrest,M,36
1884,Gustav,M,36
1884,Major,M,36
1884,Mary,M,36
1884,Neal,M,36
1884,Jonas,M,35
1884,Antonio,M,34
1884,Irwin,M,34
1884,Karl,M,34
1884,Mitchell,M,34
1884,Wayne,M,34
1884,Abner,M,33
1884,Forest,M,33
1884,Jackson,M,33
1884,Morgan,M,33
1884,Wilfred,M,33
1884,Benjiman,M,32
1884,Clay,M,32
1884,Clem,M,32
1884,Nels,M,32
1884,Omer,M,32
1884,Royal,M,32
1884,Sanford,M,32
1884,Spencer,M,32
1884,Green,M,31
1884,Lemuel,M,31
1884,Lucius,M,31
1884,Winfield,M,31
1884,Allan,M,30
1884,Enoch,M,30
1884,Garfield,M,30
1884,Lorenzo,M,30
1884,Loyd,M,30
1884,Ole,M,30
1884,Pedro,M,30
1884,Abram,M,29
1884,Archibald,M,29
1884,Berry,M,29
1884,Burt,M,29
1884,Kenneth,M,29
1884,Washington,M,29
1884,Zack,M,29
1884,Emile,M,28
1884,Johnie,M,28
1884,Napoleon,M,28
1884,Ruben,M,28
1884,Dee,M,27
1884,Fletcher,M,27
1884,Granville,M,27
1884,Isom,M,27
1884,Ivan,M,27
1884,Josh,M,27
1884,Lafayette,M,27
1884,Lynn,M,27
1884,Allie,M,26
1884,Dudley,M,26
1884,Elwood,M,26
1884,Frederic,M,26
1884,Hans,M,26
1884,Jimmie,M,26
1884,Pat,M,26
1884,Wilbert,M,26
1884,Emmet,M,25
1884,General,M,25
1884,Hal,M,25
1884,Israel,M,25
1884,Jason,M,25
1884,Jean,M,25
1884,Jordan,M,25
1884,King,M,25
1884,Boyd,M,24
1884,Carey,M,24
1884,Carroll,M,24
1884,Elza,M,24
1884,Freeman,M,24
1884,Isiah,M,24
1884,Laurence,M,24
1884,Ned,M,24
1884,Oren,M,24
1884,Francisco,M,23
1884,Isaiah,M,23
1884,Neil,M,23
1884,Sim,M,23
1884,Ulysses,M,23
1884,Wilber,M,23
1884,Arther,M,22
1884,Clement,M,22
1884,Elliott,M,22
1884,Evan,M,22
1884,Josiah,M,22
1884,Milo,M,22
1884,Myron,M,22
1884,Olin,M,22
1884,Porter,M,22
1884,Warner,M,22
1884,Wm,M,22
1884,Chauncey,M,21
1884,Dwight,M,21
1884,Gabriel,M,21
1884,Harmon,M,21
1884,Herschel,M,21
1884,Jonathan,M,21
1884,Judge,M,21
1884,Leander,M,21
1884,Rollie,M,21
1884,Seth,M,21
1884,Stewart,M,21
1884,Taylor,M,21
1884,Tommie,M,21
1884,Alphonse,M,20
1884,Anna,M,20
1884,Carlton,M,20
1884,Dewitt,M,20
1884,Fay,M,20
1884,Foster,M,20
1884,Gust,M,20
1884,Harris,M,20
1884,Lucian,M,20
1884,Lucious,M,20
1884,Madison,M,20
1884,Olaf,M,20
1884,Pink,M,20
1884,Raleigh,M,20
1884,Sterling,M,20
1884,Steven,M,20
1884,Vern,M,20
1884,Clarance,M,19
1884,Dallas,M,19
1884,Enos,M,19
1884,Gerald,M,19
1884,Hardy,M,19
1884,Hosea,M,19
1884,Judson,M,19
1884,Loren,M,19
1884,Merle,M,19
1884,Orin,M,19
1884,Phil,M,19
1884,Sid,M,19
1884,Simeon,M,19
1884,Sol,M,19
1884,Walker,M,19
1884,Wash,M,19
1884,West,M,19
1884,Al,M,18
1884,Aubrey,M,18
1884,Benton,M,18
1884,Billie,M,18
1884,Clint,M,18
1884,Ephriam,M,18
1884,Florence,M,18
1884,Hamilton,M,18
1884,Larry,M,18
1884,Malcolm,M,18
1884,Noble,M,18
1884,Norris,M,18
1884,Rollin,M,18
1884,Smith,M,18
1884,Tomas,M,18
1884,Valentine,M,18
1884,Wilmer,M,18
1884,Addison,M,17
1884,Adelbert,M,17
1884,Adolphus,M,17
1884,Alford,M,17
1884,Caleb,M,17
1884,Erwin,M,17
1884,Henderson,M,17
1884,Hugo,M,17
1884,Jules,M,17
1884,Lafe,M,17
1884,Lum,M,17
1884,Mat,M,17
1884,Micheal,M,17
1884,Murray,M,17
1884,Otho,M,17
1884,Prince,M,17
1884,Randolph,M,17
1884,Rolland,M,17
1884,Alton,M,16
1884,Avery,M,16
1884,Axel,M,16
1884,Bertram,M,16
1884,Dell,M,16
1884,Elizabeth,M,16
1884,Elzie,M,16
1884,Frances,M,16
1884,Fritz,M,16
1884,Haywood,M,16
1884,Issac,M,16
1884,Junius,M,16
1884,Merton,M,16
1884,Minor,M,16
1884,Orval,M,16
1884,Reginald,M,16
1884,Shelby,M,16
1884,Tim,M,16
1884,Webster,M,16
1884,Wilford,M,16
1884,Angus,M,15
1884,Arlie,M,15
1884,Beverly,M,15
1884,Christ,M,15
1884,Dorsey,M,15
1884,Emerson,M,15
1884,Fate,M,15
1884,Garrett,M,15
1884,Harve,M,15
1884,Houston,M,15
1884,Johnny,M,15
1884,Lew,M,15
1884,Pierce,M,15
1884,Rupert,M,15
1884,Truman,M,15
1884,Winfred,M,15
1884,Abel,M,14
1884,Bascom,M,14
1884,Casper,M,14
1884,Coleman,M,14
1884,Early,M,14
1884,Elton,M,14
1884,Elvin,M,14
1884,Ernst,M,14
1884,Giles,M,14
1884,Harlan,M,14
1884,Leland,M,14
1884,Lonzo,M,14
1884,Luis,M,14
1884,Mason,M,14
1884,Mervin,M,14
1884,Rolla,M,14
1884,Albin,M,13
1884,Bennett,M,13
1884,Bertie,M,13
1884,Buck,M,13
1884,Carlos,M,13
1884,Carson,M,13
1884,Carter,M,13
1884,Clair,M,13
1884,Cliff,M,13
1884,Dean,M,13
1884,Ezekiel,M,13
1884,Guss,M,13
1884,Johnson,M,13
1884,Jones,M,13
1884,Lige,M,13
1884,Mathias,M,13
1884,Orange,M,13
1884,Orrin,M,13
1884,Oswald,M,13
1884,Ramon,M,13
1884,Rex,M,13
1884,Rodney,M,13
1884,Simpson,M,13
1884,Sydney,M,13
1884,Vance,M,13
1884,Wilburn,M,13
1884,Wyatt,M,13
1884,Alpha,M,12
1884,Burley,M,12
1884,Clara,M,12
1884,Cloyd,M,12
1884,Doctor,M,12
1884,Ellsworth,M,12
1884,Elmo,M,12
1884,Ephraim,M,12
1884,Eric,M,12
1884,Garland,M,12
1884,Henery,M,12
1884,Howell,M,12
1884,Ivory,M,12
1884,Lem,M,12
1884,Lyle,M,12
1884,Mahlon,M,12
1884,Noel,M,12
1884,Orlando,M,12
1884,Ransom,M,12
1884,Rube,M,12
1884,Squire,M,12
1884,Thaddeus,M,12
1884,Vivian,M,12
1884,Aloysius,M,11
1884,Alvah,M,11
1884,Aron,M,11
1884,Bart,M,11
1884,Basil,M,11
1884,Bishop,M,11
1884,Burr,M,11
1884,Buster,M,11
1884,Cicero,M,11
1884,Dana,M,11
1884,Davis,M,11
1884,Dexter,M,11
1884,Elmore,M,11
1884,Gene,M,11
1884,Gustaf,M,11
1884,Heber,M,11
1884,Hector,M,11
1884,Jesus,M,11
1884,Jonah,M,11
1884,Lawson,M,11
1884,Lucien,M,11
1884,Marcellus,M,11
1884,Melville,M,11
1884,Merrill,M,11
1884,Milford,M,11
1884,Morton,M,11
1884,Odie,M,11
1884,Oral,M,11
1884,Pierre,M,11
1884,Randall,M,11
1884,Richmond,M,11
1884,Ronald,M,11
1884,Sandy,M,11
1884,Shirley,M,11
1884,Stuart,M,11
1884,Tracy,M,11
1884,Troy,M,11
1884,Watson,M,11
1884,Wendell,M,11
1884,Willam,M,11
1884,Williams,M,11
1884,Young,M,11
1884,Zeb,M,11
1884,Angelo,M,10
1884,Anson,M,10
1884,Art,M,10
1884,Artie,M,10
1884,Asbury,M,10
1884,Augustine,M,10
1884,Benjamine,M,10
1884,Buford,M,10
1884,Clare,M,10
1884,Crawford,M,10
1884,Dale,M,10
1884,Doc,M,10
1884,Dolphus,M,10
1884,Duncan,M,10
1884,Eben,M,10
1884,Emmitt,M,10
1884,Erastus,M,10
1884,Ethan,M,10
1884,Evert,M,10
1884,Fernando,M,10
1884,Finley,M,10
1884,Grace,M,10
1884,Hampton,M,10
1884,Hollis,M,10
1884,Hudson,M,10
1884,Joesph,M,10
1884,June,M,10
1884,Kelly,M,10
1884,Len,M,10
1884,Lenard,M,10
1884,Linus,M,10
1884,Lou,M,10
1884,Margaret,M,10
1884,Mortimer,M,10
1884,Reese,M,10
1884,Rush,M,10
1884,Sampson,M,10
1884,Seymour,M,10
1884,Solon,M,10
1884,Ted,M,10
1884,Terry,M,10
1884,Theadore,M,10
1884,Tillman,M,10
1884,Toney,M,10
1884,Travis,M,10
1884,Turner,M,10
1884,Wellington,M,10
1884,Wheeler,M,10
1884,Willian,M,10
1884,Wylie,M,10
1884,Adrian,M,9
1884,Alan,M,9
1884,Alois,M,9
1884,Bartholomew,M,9
1884,Benjamen,M,9
1884,Bertrand,M,9
1884,Burl,M,9
1884,Cary,M,9
1884,Colonel,M,9
1884,Connie,M,9
1884,Cora,M,9
1884,Cornelious,M,9
1884,Emma,M,9
1884,Ennis,M,9
1884,Gideon,M,9
1884,Godfrey,M,9
1884,Hezekiah,M,9
1884,Jens,M,9
1884,Julious,M,9
1884,Lindsay,M,9
1884,Lindsey,M,9
1884,Ludwig,M,9
1884,Manley,M,9
1884,Merritt,M,9
1884,Miguel,M,9
1884,Nellie,M,9
1884,Oakley,M,9
1884,Obie,M,9
1884,Octave,M,9
1884,Okey,M,9
1884,Ottis,M,9
1884,Pablo,M,9
1884,Parker,M,9
1884,Reed,M,9
1884,Rich,M,9
1884,Rubin,M,9
1884,Sanders,M,9
1884,Whitney,M,9
1884,Addie,M,8
1884,Almon,M,8
1884,Alphonso,M,8
1884,Alvie,M,8
1884,Ammon,M,8
1884,Arlington,M,8
1884,Barry,M,8
1884,Barton,M,8
1884,Baxter,M,8
1884,Bertha,M,8
1884,Byrd,M,8
1884,Callie,M,8
1884,Creed,M,8
1884,Donaciano,M,8
1884,Drew,M,8
1884,Festus,M,8
1884,Finis,M,8
1884,Freddie,M,8
1884,Furman,M,8
1884,Hamp,M,8
1884,Harlow,M,8
1884,Hayward,M,8
1884,Hershel,M,8
1884,Hoyt,M,8
1884,Huston,M,8
1884,Hyrum,M,8
1884,Ida,M,8
1884,Irven,M,8
1884,Isadore,M,8
1884,Ivy,M,8
1884,Kirk,M,8
1884,Lambert,M,8
1884,Lonie,M,8
1884,Loran,M,8
1884,Love,M,8
1884,Mannie,M,8
1884,Maxwell,M,8
1884,Mont,M,8
1884,Nat,M,8
1884,Newell,M,8
1884,Ola,M,8
1884,Oran,M,8
1884,Paris,M,8
1884,Perley,M,8
1884,Pinkney,M,8
1884,Rosco,M,8
1884,Santiago,M,8
1884,Son,M,8
1884,Sumner,M,8
1884,Theron,M,8
1884,Thurman,M,8
1884,Tobe,M,8
1884,Tobias,M,8
1884,Tollie,M,8
1884,Verne,M,8
1884,Vester,M,8
1884,Vollie,M,8
1884,Webb,M,8
1884,Wilton,M,8
1884,Woodie,M,8
1884,Woodson,M,8
1884,Woody,M,8
1884,Wright,M,8
1884,Adelard,M,7
1884,Albion,M,7
1884,Alcide,M,7
1884,Alec,M,7
1884,Alf,M,7
1884,Allison,M,7
1884,Alonza,M,7
1884,Antone,M,7
1884,Archer,M,7
1884,Asberry,M,7
1884,Auther,M,7
1884,Benjaman,M,7
1884,Bernhard,M,7
1884,Berton,M,7
1884,Billy,M,7
1884,Bird,M,7
1884,Bonnie,M,7
1884,Bruno,M,7
1884,Budd,M,7
1884,Cameron,M,7
1884,Catherine,M,7
1884,Chancy,M,7
1884,Collie,M,7
1884,Commodore,M,7
1884,Curley,M,7
1884,Curt,M,7
1884,Danial,M,7
1884,Domingo,M,7
1884,Ebenezer,M,7
1884,Egbert,M,7
1884,Elder,M,7
1884,Elie,M,7
1884,Eliga,M,7
1884,Ellwood,M,7
1884,Emilio,M,7
1884,Emmit,M,7
1884,Ethel,M,7
1884,Ewald,M,7
1884,Fayette,M,7
1884,French,M,7
1884,Gardner,M,7
1884,Gaston,M,7
1884,Griffin,M,7
1884,Guadalupe,M,7
1884,Hallie,M,7
1884,Harper,M,7
1884,Herb,M,7
1884,Hermon,M,7
1884,Hilliard,M,7
1884,Humphrey,M,7
1884,Isreal,M,7
1884,Iva,M,7
1884,Jarvis,M,7
1884,Jimmy,M,7
1884,Julia,M,7
1884,Lacy,M,7
1884,Levy,M,7
1884,Mart,M,7
1884,Melton,M,7
1884,Nickolas,M,7
1884,Nolan,M,7
1884,Odell,M,7
1884,Olie,M,7
1884,Orla,M,7
1884,Orley,M,7
1884,Otha,M,7
1884,Press,M,7
1884,Price,M,7
1884,Rollo,M,7
1884,Ruffus,M,7
1884,Sheldon,M,7
1884,Shelton,M,7
1884,Silvester,M,7
1884,Stafford,M,7
1884,Sullivan,M,7
1884,Theo,M,7
1884,Thornton,M,7
1884,Thurston,M,7
1884,Waldo,M,7
1884,Wayman,M,7
1884,Weldon,M,7
1884,Wes,M,7
1884,Winnie,M,7
1884,Worth,M,7
1884,Adolf,M,6
1884,Alden,M,6
1884,Algie,M,6
1884,Almer,M,6
1884,Alphonsus,M,6
1884,Alvis,M,6
1884,Ancel,M,6
1884,Andres,M,6
1884,Antoine,M,6
1884,Armand,M,6
1884,Ashley,M,6
1884,Author,M,6
1884,Bailey,M,6
1884,Bernie,M,6
1884,Booker,M,6
1884,Boss,M,6
1884,Brady,M,6
1884,Brooks,M,6
1884,Bryant,M,6
1884,Burke,M,6
1884,Burrel,M,6
1884,Cal,M,6
1884,Carleton,M,6
1884,Cass,M,6
1884,Cassius,M,6
1884,Chesley,M,6
1884,Cleo,M,6
1884,Cleon,M,6
1884,Dalton,M,6
1884,Delmar,M,6
1884,Denis,M,6
1884,Dillard,M,6
1884,Dora,M,6
1884,Doss,M,6
1884,Dozier,M,6
1884,Ebb,M,6
1884,Edna,M,6
1884,Elbridge,M,6
1884,Elden,M,6
1884,Eldon,M,6
1884,Eldridge,M,6
1884,Eligah,M,6
1884,Ella,M,6
1884,Ellie,M,6
1884,Elliot,M,6
1884,Elroy,M,6
1884,Elva,M,6
1884,Emit,M,6
1884,Fulton,M,6
1884,Geo,M,6
1884,Gerhard,M,6
1884,Gottlieb,M,6
1884,Graham,M,6
1884,Handy,M,6
1884,Helmer,M,6
1884,Hill,M,6
1884,Hillard,M,6
1884,Hjalmer,M,6
1884,Hubbard,M,6
1884,Hunter,M,6
1884,Hurley,M,6
1884,Ignatz,M,6
1884,Isham,M,6
1884,Jarrett,M,6
1884,Jewel,M,6
1884,Joeseph,M,6
1884,Jule,M,6
1884,Juluis,M,6
1884,Junious,M,6
1884,Justin,M,6
1884,Justus,M,6
1884,Kelley,M,6
1884,Landon,M,6
1884,Larkin,M,6
1884,Lawyer,M,6
1884,Lillian,M,6
1884,Linwood,M,6
1884,Lionel,M,6
1884,Lorenza,M,6
1884,Malcom,M,6
1884,Marlin,M,6
1884,Maude,M,6
1884,Miller,M,6
1884,Miner,M,6
1884,Moody,M,6
1884,Myrtle,M,6
1884,Namon,M,6
1884,Newt,M,6
1884,Ocie,M,6
1884,Oda,M,6
1884,Odin,M,6
1884,Odis,M,6
1884,Oley,M,6
1884,Omar,M,6
1884,Orie,M,6
1884,Orson,M,6
1884,Osborn,M,6
1884,Osie,M,6
1884,Ossie,M,6
1884,Palmer,M,6
1884,Percival,M,6
1884,Pleasant,M,6
1884,Prentice,M,6
1884,Purl,M,6
1884,Reece,M,6
1884,Roby,M,6
1884,Sarah,M,6
1884,Seaborn,M,6
1884,Shep,M,6
1884,Simmie,M,6
1884,Spurgeon,M,6
1884,Stanislaus,M,6
1884,Thad,M,6
1884,Tilman,M,6
1884,Titus,M,6
1884,Tommy,M,6
1884,Urban,M,6
1884,Vander,M,6
1884,Vicente,M,6
1884,Watt,M,6
1884,Whit,M,6
1884,Wilhelm,M,6
1884,Zollie,M,6
1884,Abb,M,5
1884,Ace,M,5
1884,Aden,M,5
1884,Ah,M,5
1884,Aleck,M,5
1884,Almond,M,5
1884,Alpheus,M,5
1884,Alvy,M,5
1884,Bayard,M,5
1884,Bedford,M,5
1884,Bee,M,5
1884,Beecher,M,5
1884,Benny,M,5
1884,Bessie,M,5
1884,Birt,M,5
1884,Blain,M,5
1884,Blair,M,5
1884,Boston,M,5
1884,Bowman,M,5
1884,Bunk,M,5
1884,Burgess,M,5
1884,Burrell,M,5
1884,Butler,M,5
1884,Carol,M,5
1884,Carrie,M,5
1884,Chalmers,M,5
1884,Charly,M,5
1884,Chin,M,5
1884,Clell,M,5
1884,Cody,M,5
1884,Courtney,M,5
1884,Crockett,M,5
1884,Cyril,M,5
1884,Darwin,M,5
1884,Delos,M,5
1884,Dink,M,5
1884,Duke,M,5
1884,Durward,M,5
1884,Ebbie,M,5
1884,Eddy,M,5
1884,Edson,M,5
1884,Elgie,M,5
1884,Ellen,M,5
1884,Ellery,M,5
1884,Elwin,M,5
1884,Erie,M,5
1884,Ernie,M,5
1884,Esau,M,5
1884,Euclid,M,5
1884,Eugenio,M,5
1884,Ewing,M,5
1884,Fannie,M,5
1884,Farley,M,5
1884,Felipe,M,5
1884,Fern,M,5
1884,Fielding,M,5
1884,Fremont,M,5
1884,Gabe,M,5
1884,Garnett,M,5
1884,Gary,M,5
1884,Gentry,M,5
1884,Georgia,M,5
1884,Geroge,M,5
1884,Gertrude,M,5
1884,Gid,M,5
1884,Gilford,M,5
1884,Gill,M,5
1884,Golden,M,5
1884,Gregory,M,5
1884,Gunder,M,5
1884,Gussie,M,5
1884,Gustavus,M,5
1884,Harvy,M,5
1884,Hervey,M,5
1884,Holmes,M,5
1884,Isac,M,5
1884,Isidore,M,5
1884,Iver,M,5
1884,Jabe,M,5
1884,Jabez,M,5
1884,Jas,M,5
1884,Jessee,M,5
1884,Josephus,M,5
1884,Judd,M,5
1884,Lars,M,5
1884,Lauren,M,5
1884,Less,M,5
1884,Lillie,M,5
1884,Linn,M,5
1884,Linzy,M,5
1884,Little,M,5
1884,Littleton,M,5
1884,Lot,M,5
1884,Louise,M,5
1884,Loy,M,5
1884,Luby,M,5
1884,Lucas,M,5
1884,Lytle,M,5
1884,Man,M,5
1884,Manning,M,5
1884,Mansfield,M,5
1884,Marcel,M,5
1884,Marian,M,5
1884,Maryland,M,5
1884,Milburn,M,5
1884,Monte,M,5
1884,Murry,M,5
1884,Needham,M,5
1884,Norton,M,5
1884,Obe,M,5
1884,Osborne,M,5
1884,Ottie,M,5
1884,Overton,M,5
1884,Peyton,M,5
1884,Pleas,M,5
1884,Pliny,M,5
1884,Proctor,M,5
1884,Prosper,M,5
1884,Quince,M,5
1884,Rafael,M,5
1884,Reinhold,M,5
1884,Rene,M,5
1884,Reubin,M,5
1884,Rob,M,5
1884,Roderick,M,5
1884,Rome,M,5
1884,Rose,M,5
1884,Roswell,M,5
1884,Rowland,M,5
1884,Russel,M,5
1884,Sammie,M,5
1884,Samual,M,5
1884,Sebron,M,5
1884,Severt,M,5
1884,Stacy,M,5
1884,Stanton,M,5
1884,Teodoro,M,5
1884,Theodor,M,5
